weber_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,phase,stimtrak,value,daq_code
0.4.4-dirty,2017-04-07,13:25:25,1,0,0.009013419060920569,jessica,pilot,0.2.1,6st,break_start,,,,,253
0.4.4-dirty,2017-04-07,13:25:25,1,0,0.5262143240802288,jessica,pilot,0.2.1,6st,high_latency,,,,0.26720090501930827,12
0.4.4-dirty,2017-04-07,13:25:25,3,0,1.2138622194192976,jessica,pilot,0.2.1,6st,break_start,,,,,253
0.4.4-dirty,2017-04-07,13:25:25,4,0,463.5095251725702,jessica,pilot,0.2.1,6st,break_start,,,,,253
0.4.4-dirty,2017-04-07,13:25:25,5,0,514.0789332034801,jessica,pilot,0.2.1,6st,break_start,,,,,253
0.4.4-dirty,2017-04-07,13:25:25,5,0,514.0903283433327,jessica,pilot,0.2.1,6st,instructions,,,,,13
0.4.4-dirty,2017-04-07,13:25:25,5,0,551.3047735911241,jessica,pilot,0.2.1,6st,instructions,,,,,13
0.4.4-dirty,2017-04-07,13:25:25,6,0,553.1997432394364,jessica,pilot,0.2.1,6st,practice_start,,,,,14
0.4.4-dirty,2017-04-07,13:25:25,6,0,553.2089334201551,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,556.9434978509203,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,557.3595098342203,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,557.3862216568382,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,560.2273211941788,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,560.2396645747967,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,560.3664910644129,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,562.6017787924784,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,562.6184457062309,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,563.0397291783315,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,565.2268721625478,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,565.3768760969201,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,565.8397852288836,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,567.9699938532558,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,568.1033294483782,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,568.7395448330285,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,570.6094462570431,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,571.2021534701735,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,571.5395926156957,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,573.6392288858196,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,573.6558957995726,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,574.3396435344571,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,576.3804187426658,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,576.56375850024,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,577.1396910320254,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,579.3598907270834,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,579.8855032062283,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,579.9397385295938,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,581.9869558449377,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,582.4836424191485,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,582.7397885930568,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,584.9807278474877,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,584.9973947612407,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,6,0,585.5398395118182,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,6,0,587.7209115883802,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,6,0,587.8542491791986,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,7,0,588.4627868243001,jessica,pilot,0.2.1,6st,break_start,,,,,253
0.4.4-dirty,2017-04-07,13:25:25,7,0,588.4746244384964,jessica,pilot,0.2.1,6st,instructions,,,,,13
0.4.4-dirty,2017-04-07,13:25:25,8,0,623.2327779976213,jessica,pilot,0.2.1,6st,practice_start,,,,,14
0.4.4-dirty,2017-04-07,13:25:25,8,0,623.2431704427136,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,625.2878654832375,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,625.4378685623119,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,626.0965321073295,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,627.941005796642,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,628.1597514845125,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,628.8978505782384,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,631.1185366529553,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,631.2352053343247,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,631.6979097648841,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,633.8318241118864,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,633.933445814569,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,634.0682787519941,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,634.1708161941046,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,634.4979649601373,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,636.7662771828068,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,636.8498729026655,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,637.298021580888,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,639.4248563383876,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,639.5281547109262,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,640.0980790569365,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,641.9630562432785,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,642.0485481595688,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,642.8981376733827,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,644.8225338612615,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,644.906303491784,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,645.7007618997659,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,647.4554329691282,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,647.5395951815913,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,648.5008213715109,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,650.3384501081664,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,650.4897603682116,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,651.3009549691119,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,653.21775895868,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,653.3010938125435,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,8,0,654.1904011007118,jessica,pilot,0.2.1,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-04-07,13:25:25,8,0,655.8128960744084,jessica,pilot,0.2.1,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-04-07,13:25:25,8,0,655.9295661812753,jessica,pilot,0.2.1,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-04-07,13:25:25,9,0,656.9904765380256,jessica,pilot,0.2.1,6st,break_start,,,,,253
0.4.4-dirty,2017-04-07,13:25:25,9,0,657.0020147978021,jessica,pilot,0.2.1,6st,instructions,,,,,13
0.4.4-dirty,2017-04-07,13:25:25,10,0,691.5969805687619,jessica,pilot,0.2.1,6st,break_start,,,,,253
0.4.4-dirty,2017-04-07,13:25:25,11,1,696.4120841681993,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,11,1,696.4223024175294,jessica,pilot,0.2.1,6st,experiment_start,,,,,10
0.4.4-dirty,2017-04-07,13:25:25,11,1,697.122302531569,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,11,1,699.1474534347071,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,12,2,699.2223624594731,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,12,2,699.2657905180486,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,12,2,699.9344778745722,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,12,2,701.7874375489655,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,12,2,701.8889246847084,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,13,3,702.0345392279733,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,13,3,702.7456468165228,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,13,3,704.2320621129061,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,13,3,704.3696972928096,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,14,4,704.8464380245118,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,14,4,705.1639090897684,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,14,4,705.2692915392745,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,14,4,705.5556565441152,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,14,4,707.2686090111952,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,14,4,707.4050365098351,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,15,5,707.6557110551303,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,15,5,708.3647970034908,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,15,5,709.9920502869809,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,15,5,710.0938570192052,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,16,6,710.4670752902025,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,16,6,711.1772620075335,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,16,6,712.8123789040092,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,16,6,712.9652172970973,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,17,7,713.2773339096143,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,17,7,713.9860851512221,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,17,7,715.6168987566243,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,17,7,715.7357262110168,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,18,8,716.0861442238279,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,18,8,716.7962006507105,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,18,8,718.7491025069362,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,18,8,718.8684816287614,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,19,9,718.896260008416,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,19,9,719.6098131800331,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,19,9,721.2619502284783,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,19,9,721.4136080247508,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,20,10,721.7098708271419,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,20,10,722.4204258929599,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,20,10,723.9999438354084,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,20,10,724.1519642781795,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,21,11,724.520485820864,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,21,11,725.2295646417383,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,21,11,726.9799603597726,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,21,11,727.149099028723,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,22,12,727.3296214335483,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,22,12,728.0387264835717,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,22,12,729.6654911066075,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,22,12,729.834102056479,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,23,13,730.1408214513385,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,23,13,730.8509594166635,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,23,13,732.3791851173523,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,23,13,732.5305746350441,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,24,14,732.9536969985866,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,24,14,733.6663344307763,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,24,14,735.3666051041923,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,24,14,735.4688708465287,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,25,15,735.767781082397,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,25,15,736.4799164544575,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,25,15,738.1651757866175,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,25,15,738.2818535911697,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,26,16,738.5799741015658,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,26,16,739.2920168163059,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,26,16,740.8988926167226,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,26,16,741.0524089762989,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,27,17,741.3920773144087,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,27,17,742.1022788569107,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,27,17,743.7528897680086,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,27,17,743.9045974566848,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,28,18,744.2023362189198,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,28,18,744.9114854593581,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,28,18,746.7027949439321,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,28,18,746.8027964264493,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,29,19,747.0131120087308,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,29,19,747.7226612436948,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,29,19,749.5088905411985,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,29,19,749.6764286618459,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,30,20,749.8239801707628,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,30,20,750.5326518696252,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,30,20,752.1652892561983,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,30,20,752.2674235676886,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,31,21,752.6352922326364,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,31,21,753.3458381752721,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,32,22,755.4476722770437,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,32,22,755.5252039316351,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,32,22,755.6752061554112,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,32,22,756.157971893756,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,32,22,758.0203096294049,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,32,22,758.1755987373513,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,33,23,758.2580323918592,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,33,23,758.9690364893077,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,33,23,760.6899201379424,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
0.4.4-dirty,2017-04-07,13:25:25,33,23,760.8232580138601,jessica,pilot,0.2.1,6st,stream_1_up,,test,,,3
0.4.4-dirty,2017-04-07,13:25:25,34,24,761.0690921407204,jessica,pilot,0.2.1,6st,trial_start,,,,,252
0.4.4-dirty,2017-04-07,13:25:25,34,24,761.7792298209456,jessica,pilot,0.2.1,6st,stimulus,,test,,,9
0.4.4-dirty,2017-04-07,13:25:25,34,24,763.503959461139,jessica,pilot,0.2.1,6st,stream_1,,test,,,1
